Warning: truncated output (original token count: 108069)
Total output lines: 1538

CandidateId,PositionThresholdM,AttitudeThresholdDeg,VelocityThresholdMps,BodyRateThresholdRadps,GrowthFactor,MinimumConsecutiveGrowthSteps,CandidateStepCount,EligibleStepCount,EligibleStepFraction,PositiveStepCount,PositiveStepFractionAll,PositiveEligibleFraction,PositiveOnsetCount,PositiveEpisodeCount,PositiveEpisodeFraction,PositiveCellCount,PositiveFamilyCount,HardEventStepCount,HardEventEligibleFraction,HardEventOnsetCount,HardEventEpisodeCount,HardEventEpisodeFraction,HardEventCellCount,HardEventFamilyCount,GrowthOnlyEpisodeCount,GrowthOnlyCellCount,AbsoluteForecastPositiveCount,SafetyForecastPositiveCount,PositionForecastPositiveCount,AttitudeForecastPositiveCount,VelocityForecastPositiveCount,BodyRateForecastPositiveCount,ConstraintForecastPositiveCount,SaturationForecastPositiveCount,NonfiniteForecastPositiveCount,FirstPositionEventCount,FirstAttitudeEventCount,FirstVelocityEventCount,FirstBodyRateEventCount,FirstConstraintEventCount,FirstSaturationEventCount,FirstNonfiniteEventCount,GrowthOnlyPositiveCount,LeadMeanSteps,LeadP50Steps,LeadP95Steps
C1384,0.25,15,0.5,3,1.5,5,477900,477573,0.999315756434401,2183,0.0045679012345679,0.00457102893170259,251,77,0.0285185185185185,47,5,1419,0.00297127350164268,119,27,0.01,27,3,60,39,688,843,40,108,221,434,466,395,0,40,13,208,361,466,332,0,764,12.2817224003665,13,20
C1385,0.25,15,0.5,3,2,3,477900,477573,0.999315756434401,1903,0.00398200460347353,0.00398473113010995,241,65,0.0240740740740741,48,5,1419,0.00297127350164268,119,27,0.01,27,3,54,40,688,843,40,108,221,434,466,395,0,40,13,208,361,466,332,0,484,11.1460851287441,10,20
C1386,0.25,15,0.5,3,2,5,477900,477573,0.999315756434401,1836,0.00384180790960452,0.00384443844187171,209,57,0.0211111111111111,40,5,1419,0.00297127350164268,119,27,0.01,27,3,40,27,688,843,40,108,221,434,466,395,0,40,13,208,361,466,332,0,417,10.8229847494553,10,20
C1387,0.25,15,0.5,4,1.25,3,477900,477610,0.999393178489224,2335,0.00488595940573342,0.00488892611126233,283,88,0.0325925925925926,55,5,1193,0.00249785389753146,98,21,0.00777777777777778,21,3,82,51,380,850,40,108,221,119,466,402,0,40,13,208,92,466,374,0,1142,14.0663811563169,20,20
C1388,0.25,15,0.5,4,1.25,5,477900,477610,0.999393178489224,2157,0.00451349654739485,0.00451623709721321,230,78,0.0288888888888889,47,5,1193,0.00249785389753146,98,21,0.00777777777777778,21,3,66,38,380,850,40,108,221,119,466,402,0,40,13,208,92,466,374,0,964,13.5767269355586,17,20
C1389,0.25,15,0.5,4,1.5,3,477900,477610,0.999393178489224,2009,0.00420380832810211,0.00420636083834091,233,72,0.0266666666666667,49,5,1193,0.00249785389753146,98,21,0.00777777777777778,21,3,64,45,380,850,40,108,221,119,466,402,0,40,13,208,92,466,374,0,816,13.1035340965655,15,20
C1390,0.25,15,0.5,4,1.5,5,477900,477610,0.999393178489224,1882,0.00393806235614145,0.00394045350809238,195,62,0.022962962962963,40,5,1193,0.00249785389753146,98,21,0.00777777777777778,21,3,48,31,380,850,40,108,221,119,466,402,0,40,13,208,92,466,374,0,689,12.6381509032944,14,20
C1391,0.25,15,0.5,4,2,3,477900,477610,0.999393178489224,1623,0.00339610797237916,0.00339817005506585,189,58,0.0214814814814815,45,5,1193,0.00249785389753146,98,21,0.00777777777777778,21,3,50,39,380,850,40,108,221,119,466,402,0,40,13,208,92,466,374,0,430,11.4633394947628,11,20
C1392,0.25,15,0.5,4,2,5,477900,477610,0.999393178489224,1557,0.00325800376647834,0.00325998199367685,161,46,0.017037037037037,34,5,1193,0.00249785389753146,98,21,0.00777777777777778,21,3,32,22,380,850,40,108,221,119,466,402,0,40,13,208,92,466,374,0,364,11.1014771997431,11,20
C1393,0.25,15,0.75,1,1.25,3,477900,476233,0.99651182255702,10426,0.0218162795563926,0.0218926449868027,1502,283,0.104814814814815,99,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,241,85,8165,783,40,42,1,8125,466,335,0,40,1,0,8039,466,78,0,2200,11.1785919815845,11,20
C1394,0.25,15,0.75,1,1.25,5,477900,476233,0.99651182255702,9831,0.020571249215317,0.0206432565571894,1229,261,0.0966666666666667,94,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,205,77,8165,783,40,42,1,8125,466,335,0,40,1,0,8039,466,78,0,1605,10.6446953514393,10,20
C1395,0.25,15,0.75,1,1.5,3,477900,476233,0.99651182255702,9858,0.0206277463904583,0.0206999514943316,1383,251,0.092962962962963,92,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,206,76,8165,783,40,42,1,8125,466,335,0,40,1,0,8039,466,78,0,1632,10.670318523027,10,20
C1396,0.25,15,0.75,1,1.5,5,477900,476233,0.99651182255702,9416,0.0197028667085164,0.0197718343751903,1158,232,0.0859259259259259,89,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,173,70,8165,783,40,42,1,8125,466,335,0,40,1,0,8039,466,78,0,1190,10.232370433305,9,20
C1397,0.25,15,0.75,1,2,3,477900,476233,0.99651182255702,9145,0.0191358024691358,0.0192027851912824,1177,215,0.0796296296296296,85,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,164,68,8165,783,40,42,1,8125,466,335,0,40,1,0,8039,466,78,0,919,9.94291962821214,9,20
C1398,0.25,15,0.75,1,2,5,477900,476233,0.99651182255702,8907,0.0186377903327056,0.0187030298194371,1032,202,0.0748148148148148,82,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,139,61,8165,783,40,42,1,8125,466,335,0,40,1,0,8039,466,78,0,681,9.67418884023802,9,20
C1399,0.25,15,0.75,2,1.25,3,477900,477478,0.999116970077422,4034,0.00844109646369533,0.0084485567921454,656,147,0.0544444444444444,72,4,2513,0.00526306971211239,214,42,0.0155555555555556,42,3,121,67,2128,830,40,151,29,2088,466,382,0,40,16,7,1887,466,300,0,1521,12.612295488349,13,20
C1400,0.25,15,0.75,2,1.25,5,477900,477478,0.999116970077422,3583,0.00749738439003976,0.00750401065598834,439,132,0.0488888888888889,62,4,2513,0.00526306971211239,214,42,0.0155555555555556,42,3,102,55,2128,830,40,151,29,2088,466,382,0,40,16,7,1887,466,300,0,1070,11.6823890594474,11,20
C1401,0.25,15,0.75,2,1.5,3,477900,477478,0.999116970077422,3517,0.00735928018413894,0.00736578439216048,537,122,0.0451851851851852,67,4,2513,0.00526306971211239,214,42,0.0155555555555556,42,3,95,60,2128,830,40,151,29,2088,466,382,0,40,16,7,1887,466,300,0,1004,11.5263008245664,11,20
C1402,0.25,15,0.75,2,1.5,5,477900,477478,0.999116970077422,3229,0.00675664364929902,0.00676261524091162,379,110,0.0407407407407407,59,4,2513,0.00526306971211239,214,42,0.0155555555555556,42,3,80,50,2128,830,40,151,29,2088,466,382,0,40,16,7,1887,466,300,0,716,10.7705171879839,10,20
C1403,0.25,15,0.75,2,2,3,477900,477478,0.999116970077422,3007,0.00629211132035991,0.00629767235349063,389,95,0.0351851851851852,62,4,2513,0.00526306971211239,214,42,0.0155555555555556,42,3,67,51,2128,830,40,151,29,2088,466,382,0,40,16,7,1887,466,300,0,494,10.089125374127,9,20
C1404,0.25,15,0.75,2,2,5,477900,477478,0.999116970077422,2896,0.00605984515589035,0.00606520090978014,317,84,0.0311111111111111,54,4,2513,0.00526306971211239,214,42,0.0155555555555556,42,3,53,40,2128,830,40,151,29,2088,466,382,0,40,16,7,1887,466,300,0,383,9.70925414364641,9,20
C1405,0.25,15,0.75,3,1.25,3,477900,477754,0.999694496756644,2506,0.00524377484829462,0.00524537732808098,296,102,0.0377777777777778,58,4,1428,0.00298898596348749,94,26,0.00962962962962963,26,3,91,54,697,843,40,230,61,475,466,395,0,40,219,11,361,466,332,0,1078,13.4241819632881,15.5,20
C1406,0.25,15,0.75,3,1.25,5,477900,477754,0.999694496756644,2295,0.00480225988700565,0.00480372744131917,227,83,0.0307407407407407,46,4,1428,0.00298898596348749,94,26,0.00962962962962963,26,3,66,39,697,843,40,230,61,475,466,395,0,40,219,11,361,466,332,0,867,12.8196078431373,14,20
C1407,0.25,15,0.75,3,1.5,3,477900,477754,0.999694496756644,2183,0.0045679012345679,0.00456929716967309,248,83,0.0307407407407407,52,4,1428,0.00298898596348749,94,26,0.00962962962962963,26,3,72,48,697,843,40,230,61,475,466,395,0,40,219,11,361,466,332,0,755,12.4512139257902,13,20
C1408,0.25,15,0.75,3,1.5,5,477900,477754,0.999694496756644,2019,0.00422473320778406,0.00422602427190562,187,66,0.0244444444444444,40,4,1428,0.00298898596348749,94,26,0.00962962962962963,26,3,49,31,697,843,40,230,61,475,466,395,0,40,219,11,361,466,332,0,591,11.8380386329866,12,20
C1409,0.25,15,0.75,3,2,3,477900,477754,0.999694496756644,1831,0.00383134546976355,0.00383251631592828,189,60,0.0222222222222222,46,4,1428,0.00298898596348749,94,26,0.00962962962962963,26,3,48,37,697,843,40,230,61,475,466,395,0,40,219,11,361,466,332,0,403,11,10,20
C1410,0.25,15,0.75,3,2,5,477900,477754,0.999694496756644,1741,0.00364302155262607,0.00364413484764125,153,49,0.0181481481481481,36,4,1428,0.00298898596348749,94,26,0.00962962962962963,26,3,32,22,697,843,40,230,61,475,466,395,0,40,219,11,361,466,332,0,313,10.5347501435956,10,20
C1411,0.25,15,0.75,4,1.25,3,477900,477792,0.999774011299435,2211,0.00462649089767734,0.00462753666867591,223,83,0.0307407407407407,53,4,1203,0.0025178320273257,73,20,0.00740740740740741,20,3,77,49,390,850,40,231,61,119,466,402,0,40,220,11,92,466,374,0,1008,13.8928086838535,17,20
C1412,0.25,15,0.75,4,1.25,5,477900,477792,0.999774011299435,2037,0.00426239799121155,0.00426336146272855,170,71,0.0262962962962963,41,4,1203,0.0025178320273257,73,20,0.00740740740740741,20,3,59,32,390,850,40,231,61,119,466,402,0,40,220,11,92,466,374,0,834,13.3711340206186,15,20
C1413,0.25,15,0.75,4,1.5,3,477900,477792,0.999774011299435,1909,0.00399455953128269,0.00399546246065233,184,68,0.0251851851851852,47,4,1203,0.0025178320273257,73,20,0.00740740740740741,20,3,60,43,390,850,40,231,61,119,466,402,0,40,220,11,92,466,374,0,706,12.9266631744369,14,20
C1414,0.25,15,0.75,4,1.5,5,477900,477792,0.999774011299435,1789,0.00374346097509939,0.00374430714620588,142,56,0.0207407407407407,35,4,1203,0.0025178320273257,73,20,0.00740740740740741,20,3,42,26,390,850,40,231,61,119,466,402,0,40,220,11,92,466,374,0,586,12.4522079373952,13,20
C1415,0.25,15,0.75,4,2,3,477900,477792,0.999774011299435,1561,0.00326637371835112,0.00326711204875762,137,51,0.0188888888888889,41,4,1203,0.0025178320273257,73,20,0.00740740740740741,20,3,43,35,390,850,40,231,61,119,466,402,0,40,220,11,92,466,374,0,358,11.3497757847534,11,20
C1416,0.25,15,0.75,4,2,5,477900,477792,0.999774011299435,1502,0.00314291692822766,0.00314362735248811,108,39,0.0144444444444444,29,4,1203,0.0025178320273257,73,20,0.00740740740740741,20,3,25,17,390,850,40,231,61,119,466,402,0,40,220,11,92,466,374,0,299,11.0099866844208,11,20
C1417,0.25,15,1,1,1.25,3,477900,476233,0.99651182255702,10371,0.0217011927181419,0.0217771553000317,1484,283,0.104814814814815,99,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,242,86,8165,783,40,42,0,8125,466,335,0,40,1,0,8039,466,78,0,2145,11.1318098544017,11,20
C1418,0.25,15,1,1,1.25,5,477900,476233,0.99651182255702,9786,0.0204770872567483,0.0205487649952859,1223,261,0.0966666666666667,92,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,204,76,8165,783,40,42,0,8125,466,335,0,40,1,0,8039,466,78,0,1560,10.6016758634784,10,20
C1419,0.25,15,1,1,1.5,3,477900,476233,0.99651182255702,9786,0.0204770872567483,0.0205487649952859,1352,250,0.0925925925925926,92,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,205,76,8165,783,40,42,0,8125,466,335,0,40,1,0,8039,466,78,0,1560,10.6016758634784,10,20
C1420,0.25,15,1,1,1.5,5,477900,476233,0.99651182255702,9362,0.0195898723582339,0.0196584445009061,1140,231,0.0855555555555556,87,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,171,68,8165,783,40,42,0,8125,466,335,0,40,1,0,8039,466,78,0,1136,10.1760307626576,9,20
C1421,0.25,15,1,1,2,3,477900,476233,0.99651182255702,9106,0.0190541954383762,0.0191208925042994,1168,214,0.0792592592592593,85,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,163,68,8165,783,40,42,0,8125,466,335,0,40,1,0,8039,466,78,0,880,9.89984625521634,9,20
C1422,0.25,15,1,1,2,5,477900,476233,0.99651182255702,8876,0.0185729232056916,0.018637935632348,1024,201,0.0744444444444444,80,5,8226,0.0172730575159638,738,126,0.0466666666666667,69,4,137,59,8165,783,40,42,0,8125,466,335,0,40,1,0,8039,466,78,0,650,9.63812528165841,9,20
C1423,0.25,15,1,2,1.25,3,477900,477480,0.999121155053358,3965,0.00829671479388993,0.00830401273351764,656,147,0.0544444444444444,72,4,2515,0.00526723632403451,214,42,0.0155555555555556,42,3,121,67,2130,830,40,153,0,2090,466,382,0,40,16,0,1891,466,300,0,1450,12.4746532156368,13,20
C1424,0.25,15,1,2,1.25,5,477900,477480,0.999121155053358,3517,0.00735928018413894,0.00736575353941526,433,132,0.0488888888888889,63,4,2515,0.00526723632403451,214,42,0.0155555555555556,42,3,102,56,2130,830,40,153,0,2090,466,382,0,40,16,0,1891,466,300,0,1002,11.5160648279784,11,20
C1425,0.25,15,1,2,1.5,3,477900,477480,0.999121155053358,3491,0.00730487549696589,0.00731130099690039,539,121,0.0448148148148148,66,4,2515,0.00526723632403451,214,42,0.0155555555555556,42,3,94,59,2130,830,40,153,0,2090,466,382,0,40,16,0,1891,466,300,0,976,11.4528788312804,11,20
C1426,0.25,15,1,2,1.5,5,477900,477480,0.999121155053358,3204,0.00670433145009416,0.00671022870067856,377,110,0.0407407407407407,59,4,2515,0.00526723632403451,214,42,0.0155555555555556,42,3,80,50,2130,830,40,153,0,2090,466,382,0,40,16,0,1891,466,300,0,689,10.687265917603,10,20
C1427,0.25,15,1,2,2,3,477900,477480,0.999121155053358,2997,0.00627118644067797,0.00627670268911787,389,94,0.0348148148148148,61,4,2515,0.00526723632403451,214,42,0.0155555555555556,42,3,66,50,2130,830,40,153,0,2090,466,382,0,40,16,0,1891,466,300,0,482,10.044044044044,9,20
C1428,0.25,15,1,2,2,5,477900,477480,0.999121155053358,2889,0.00604519774011299,0.00605051520482533,319,86,0.0318518518518519,56,4,2515,0.00526723632403451,214,42,0.0155555555555556,42,3,55,42,2130,830,40,153,0,2090,466,382,0,40,16,0,1891,466,300,0,374,9.67185877466251,9,20
C1429,0.25,15,1,3,1.25,3,477900,477768,0.999723791588198,2464,0.00515589035363047,0.00515731484737362,297,101,0.0374074074074074,58,4,1442,0.00301820130272433,93,26,0.00962962962962963,26,3,89,54,711,843,40,244,0,489,466,395,0,40,227,0,378,466,332,0,1022,13.2171266233766,15,20
C1430,0.25,15,1,3,1.25,5,477900,477768,0.999723791588198,2310,0.00483364720652856,0.00483498266941277,230,88,0.0325925925925926,50,4,1442,0.00301820130272433,93,26,0.00962962962962963,26,3,71,44,711,843,40,244,0,489,466,395,0,40,227,0,378,466,332,0,868,12.7649350649351,14,20
C1431,0.25,15,1,3,1.5,3,477900,477768,0.999723791588198,2172,0.00454488386691777,0.0045461395489024,248,82,0.0303703703703704,51,4,1442,0.00301820130272433,93,26,0.00962962962962963,26,3,70,46,711,843,40,244,0,489,466,395,0,40,227,0,378,466,332,0,730,12.3052486187845,12,20
C1432,0.25,15,1,3,1.5,5,477900,477768,0.999723791588198,2059,0.00430843272651182,0.0043096230806584,195,69,0.0255555555555556,43,4,1442,0.00301820130272433,93,26,0.00962962962962963,26,3,52,34,711,843,40,244,0,489,466,395,0,40,227,0,378,466,332,0,617,11.8829528897523,12,20
C1433,0.25,15,1,3,2,3,477900,477768,0.999723791588198,1818,0.00380414312617702,0.00380519415281057,184,58,0.0214814814814815,44,3,1442,0.00301820130272433,93,26,0.00962962962962963,26,3,46,35,711,843,40,244,0,489,466,395,0,40,227,0,378,466,332,0,376,10.8069306930693,10,20
C1434,0.25,15,1,3,2,5,477900,477768,0.999723791588198,1762,0.00368696379995815,0.0036879824517339,154,48,0.0177777777777778,35,3,1442,0.00301820130272433,93,26,0.00962962962962963,26,3,31,21,711,843,40,244,0,489,466,395,0,40,227,0,378,466,332,0,320,10.5147559591373,10,20
C1435,0.25,15,1,4,1.25,3,477900,477813,0.999817953546767,2209,0.00462230592174095,0.00462314754935508,227,82,0.0303703703703704,52,4,1224,0.00256167161630177,69,20,0.00740740740740741,20,3,76,48,411,850,40,252,0,119,466,402,0,40,252,0,92,466,374,0,985,13.7387958352196,17,20
C1436,0.25,15,1,4,1.25,5,477900,477813,0.999817953546767,2050,0.00428960033479807,0.00429038138351196,171,72,0.0266666666666667,42,4,1224,0.00256167161630177,69,20,0.00740740740740741,20,3,60,33,411,850,40,252,0,119,466,402,0,40,252,0,92,466,374,0,826,13.2531707317073,15,20
C1437,0.25,15,1,4,1.5,3,477900,477813,0.999817953546767,1902,0.00397991211550534,0.00398063677631207,182,67,0.0248148148148148,46,4,1224,0.00256167161630177,69,20,0.00740740740740741,20,3,59,42,411,850,40,252,0,119,466,402,0,40,252,0,92,466,374,0,678,12.7281808622503,14,20
C1438,0.25,15,1,4,1.5,5,477900,477813,0.999817953546767,1805,0.0037769407825905,0.00377762848645809,144,57,0.0211111111111111,36,4,1224,0.00256167161630177,69,20,0.00740740740740741,20,3,43,27,411,850,40,252,0,119,466,402,0,40,252,0,92,466,374,0,581,12.3373961218837,13,20
C1439,0.25,15,1,4,2,3,477900,477813,0.999817953546767,1565,0.0032747436702239,0.00327533993424206,133,50,0.0185185185185185,40,3,1224,0.00256167161630177,69,20,0.00740740740740741,20,3,42,34,411,850,40,252,0,119,466,402,0,40,252,0,92,466,374,0,341,11.1623003194888,11,20
C1440,0.25,15,1,4,2,5,477900,477813,0.999817953546767,1515,0.00317011927181419,0.00317069648586372,104,39,0.0144444444444444,29,3,1224,0.00256167161630177,69,20,0.00740740740740741,20,3,25,17,411,850,40,252,0,119,466,402,0,40,252,0,92,466,374,0,291,10.8706270627063,10,20
C1441,0.25,20,0.3,1,1.25,3,477900,476049,0.996126804770873,11725,0.0245344214270768,0.0246298175187848,1709,331,0.122592592592593,108,5,8449,0.017748172982193,787,132,0.0488888888888889,74,5,290,94,8388,782,40,2,586,8097,466,334,0,40,0,437,7922,466,78,0,3276,11.8631982942431,12,20
C1442,0.25,20,0.3,1,1.25,5,477900,476049,0.996126804770873,11152,0.0233354258213015,0.0234261599121099,1488,313,0.115925925925926,106,5,8449,0.017748172982193,787,132,0.0488888888888889,74,5,264,90,8388,782,40,2,586,8097,466,334,0,40,0,437,7922,466,78,0,2703,11.4451219512195,11,20
C1443,0.25,20,0.3,1,1.5,3,477900,476049,0.996126804770873,10792,0.0225821301527516,0.0226699352377591,1559,290,0.107407407407407,104,5,8449,0.017748172982193,787,132,0.0488888888888889,74,5,246,87,8388,782,40,2,586,8097,466,334,0,40,0,437,7922,466,78,0,2343,11.1597479614529,11,20
C1444,0.25,20,0.3,1,1.5,5,477900,476049,0.996126804770873,10384,0.0217283950617284,0.0218128806068283,1366,276,0.102222222222222,102,5,8449,0.017748172982193,787,132,0.0488888888888889,74,5,223,84,8388,782,40,2,586,8097,466,334,0,40,0,437,7922,466,78,0,1935,10.8124036979969,10,20
C1445,0.25,20,0.3,1,2,3,477900,476049,0.996126804770873,9656,0.020205063820883,0.0202836262653634,1303,239,0.0885185185185185,95,5,8449,0.017748172982193,787,132,0.0488888888888889,74,5,186,76,8388,782,40,2,586,8097,466,334,0,40,0,437,7922,466,78,0,1207,10.1197183098592,9,20
C1446,0.25,20,0.3,1,2,5,477900,476049,0.996126804770873,9446,0.0197656413475623,0.0198424952053255,1171,228,0.0844444444444444,92,5,8449,0.017748172982193,787,132,0.0488888888888889,74,5,167,72,8388,782,40,2,586,8097,466,334,0,40,0,437,7922,466,78,0,997,9.90006351894982,9,20
C1447,0.25,20,0.3,2,1.25,3,477900,477057,0.998236032642812,5695,0.0119167189788659,0.011937776827507,939,212,0.0785185185185185,96,5,2905,0.00608941908409268,263,53,0.0196296296296296,52,5,181,86,2520,829,40,5,679,1996,466,381,0,40,0,599,1722,466,300,0,2790,13.8029850746269,20,20
C1448,0.25,20,0.3,2,1.25,5,477900,477057,0.998236032642812,5301,0.0110922787193974,0.0111118797124872,825,206,0.0762962962962963,95,5,2905,0.00608941908409268,263,53,0.0196296296296296,52,5,172,84,2520,829,40,5,679,1996,466,381,0,40,0,599,1722,466,300,0,2396,13.3423882286361,17,20
C1449,0.25,20,0.3,2,1.5,3,477900,477057,0.998236032642812,4755,0.00994978028876334,0.00996736239065772,796,172,0.0637037037037037,90,5,2905,0.00608941908409268,263,53,0.0196296296296296,52,5,139,78,2520,829,40,5,679,1996,466,381,0,40,0,599,1722,466,300,0,1850,12.5779179810726,13,20
C1450,0.25,20,0.3,2,1.5,5,477900,477057,0.998236032642812,4481,0.00937643858547813,0.00939300754417187,703,169,0.0625925925925926,87,5,2905,0.00608941908409268,263,53,0.0196296296296296,52,5,134,75,2520,829,40,5,679,1996,466,381,0,40,0,599,1722,466,300,0,1576,12.1240794465521,12,20
C1451,0.25,20,0.3,2,2,3,477900,477057,0.998236032642812,3747,0.0078405524168236,0.00785440733497255,577,125,0.0462962962962963,79,5,2905,0.00608941908409268,263,53,0.0196296296296296,52,5,90,65,2520,829,40,5,679,1996,466,381,0,40,0,599,1722,466,300,0,842,10.5812650120096,9,20
C1452,0.25,20,0.3,2,2,5,477900,477057,0.998236032642812,3614,0.00756225151705378,0.00757561465401409,510,123,0.0455555555555556,77,5,2905,0.00608941908409268,263,53,0.0196296296296296,52,5,86,63,2520,829,40,5,679,1996,466,381,0,40,0,599,1722,466,300,0,709,10.2346430547869,9,20
C1453,0.25,20,0.3,3,1.25,3,477900,477249,0.998637790332706,4133,0.00864825277254656,0.00866004957579796,674,174,0.0644444444444444,87,5,1766,0.00370037443766252,167,38,0.0140740740740741,37,5,158,78,1037,841,40,5,697,438,466,393,0,40,0,635,347,466,330,0,2367,14.7309460440358,20,20
C1454,0.25,20,0.3,3,1.25,5,477900,477249,0.998637790332706,3772,0.00789286461602846,0.00790363101860873,577,163,0.0603703703703704,83,5,1766,0.00370037443766252,167,38,0.0140740740740741,37,5,140,71,1037,841,40,5,697,438,466,393,0,40,0,635,347,466,330,0,2006,14.2266702014846,20,20
C1455,0.25,20,0.3,3,1.5,3,477900,477249,0.998637790332706,3291,0.00688637790332706,0.00689577138977766,541,141,0.0522222222222222,79,5,1766,0.00370037443766252,167,38,0.0140740740740741,37,5,122,69,1037,841,40,5,697,438,466,393,0,40,0,635,347,466,330,0,1525,13.3828623518687,17,20
C1456,0.25,20,0.3,3,1.5,5,477900,477249,0.998637790332706,3054,0.00639045825486503,0.00639917527328501,458,132,0.0488888888888889,73,5,1766,0.00370037443766252,167,38,0.0140740740740741,37,5,107,61,1037,841,40,5,697,438,466,393,0,40,0,635,347,466,330,0,1288,12.8693516699411,15,20
C1457,0.25,20,0.3,3,2,3,477900,477249,0.998637790332706,2392,0.00500523121992049,0.00501205869472749,345,96,0.0355555555555556,67,5,1766,0.00370037443766252,167,38,0.0140740740740741,37,5,76,52,1037,841,40,5,697,438,466,393,0,40,0,635,347,466,330,0,626,10.8959030100334,10,20
C1458,0.25,20,0.3,3,2,5,477900,477249,0.998637790332706,2294,0.00480016739903746,0.00480671515288665,299,88,0.0325925925925926,59,5,1766,0.00370037443766252,167,38,0.0140740740740741,37,5,62,40,1037,841,40,5,697,438,466,393,0,40,0,635,347,466,330,0,528,10.5069747166521,9,20
C1459,0.25,20,0.3,4,1.25,3,477900,477278,0.998698472483783,3810,0.00797237915881984,0.00798276895226681,586,157,0.0581481481481482,83,5,1572,0.0032936778984156,149,33,0.0122222222222222,32,5,144,74,763,845,40,5,703,112,466,397,0,40,0,685,56,466,361,0,2238,14.9650918635171,20,20
C1460,0.25,20,0.3,4,1.25,5,477900,477278,0.998698472483783,3492,0.00730696798493409,0.00731649059877053,503,144,0.0533333333333333,73,5,1572,0.0032936778984156,149,33,0.0122222222222222,32,5,125,59,763,845,40,5,703,112,466,397,0,40,0,685,56,466,361,0,1920,14.5065864833906,20,20
C1461,0.25,20,0.3,4,1.5,3,477900,477278,0.998698472483783,2990,0.00625653902490061,0.00626469269482356,463,127,0.047037037037037,74,5,1572,0.0032936778984156,149,33,0.0122222222222222,32,5,111,64,763,845,40,5,703,112,466,397,0,40,0,685,56,466,361,0,1418,13.5842809364548,18,20
C1462,0.25,20,0.3,4,1.5,5,477900,477278,0.998698472483783,2789,0.00583594894329358,0.00584355449025515,393,116,0.042962962962963,64,5,1572,0.0032936778984156,149,33,0.0122222222222222,32,5,94,50,763,845,40,5,703,112,466,397,0,40,0,685,56,466,361,0,1217,13.1219074937253,16,20
C1463,0.25,20,0.3,4,2,3,477900,477278,0.998698472483783,2135,0.00446746181209458,0.00447328391419676,285,88,0.0325925925925926,63,5,1572,0.0032936778984156,149,33,0.0122222222222222,32,5,71,52,763,845,40,5,703,112,466,397,0,40,0,685,56,466,361,0,563,11.0149882903981,10,20
C1464,0.25,20,0.3,4,2,5,477900,477278,0.998698472483783,2051,0.00429169282276627,0.00429728585855623,250,79,0.0292592592592593,54,5,1572,0.0032936778984156,149,33,0.0122222222222222,32,5,55,36,763,845,40,5,703,112,466,397,0,40,0,685,56,466,361,0,479,10.6470014627011,9,20
C1465,0.25,20,0.5,1,1.25,3,477900,476277,0.996603892027621,10545,0.0220652856246077,0.0221404770753154,1552,277,0.102592592592593,98,5,8271,0.0173659446078647,761,126,0.0466666666666667,69,4,237,85,8210,783,40,5,151,8170,466,335,0,40,0,31,8085,466,78,0,2274,11.1993361782835,11,20
C1466,0.25,20,0.5,1,1.25,5,477900,476277,0.996603892027621,9993,0.0209102322661645,0.0209814876636915,1286,253,0.0937037037037037,92,5,8271,0.0173659446078647,761,126,0.0466666666666667,69,4,200,75,8210,783,40,5,151,8170,466,335,0,40,0,31,8085,466,78,0,1722,10.7131992394676,10,20
C1467,0.25,20,0.5,1,1.5,3,477900,476277,0.996603892027621,9953,0.0208265327474367,0.0208975029237188,1425,252,0.0933333333333333,93,5,8271,0.0173659446078647,761,126,0.0466666666666667,69,4,209,78,8210,783,40,5,151,8170,466,335,0,40,0,31,8085,466,78,0,1682,10.6758766201145,10,20
C1468,0.25,20,0.5,1,1.5,5,477900,476277,0.996603892027621,9554,0.0199916300481272,0.0200597551424906,1211,231,0.0855555555555556,88,5,8271,0.0173659446078647,761,126,0.0466666666666667,69,4,174,69,8210,783,40,5,151,8170,466,335,0,40,0,31,8085,466,78,0,1283,10.2864768683274,9,20
C1469,0.25,20,0.5,1,2,3,477900,476277,0.996603892027621,9236,0.0193262188742415,0.0193920764597073,1217,215,0.0796296296296296,87,5,8271,0.0173659446078647,761,126,0.0466666666666667,69,4,166,71,8210,783,40,5,151,8170,466,335,0,40,0,31,8085,466,78,0,965,9.95203551320918,9,20
C1470,0.25,20,0.5,1,2,5,477900,476277,0.996603892027621,9005,0.0188428541535886,0.0189070645863647,1073,203,0.0751851851851852,84,5,8271,0.0173659446078647,761,126,0.0466666666666667,69,4,142,64,8210,783,40,5,151,8170,466,335,0,40,0,31,8085,466,78,0,734,9.69428095502499,9,20
